id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
1236	"bygrave, helen"	-0.6851	-0.4708	7	10	10	2	56	10.1921	2015	28	5.096
1244	"cabrera, p."	1.095	0.2965	8	7	10	3	0	0	2017	0	0
1245	"cabrera, pedro"	0.0301	-0.1927	24	5	8	2	5	0.61	2016.5	2.5	0.305
1258	"caljon, guy"	-0.4805	0.2276	5	17	24	7	33	7.7086	2013.8571	4.7143	1.1012
1271	"camara, bienvenu salim"	-0.5209	-0.546	23	15	22	3	8	2.7917	2016	2.6667	0.9306
1276	"camara, mamadou"	-0.4019	0.2752	5	11	17	2	50	2.1727	2012	25	1.0863
1278	"camara, oumou"	-0.3846	0.2758	5	11	17	2	50	2.1727	2012	25	1.0863
1279	"cambron, pierre"	-0.2309	0.4468	1	17	18	2	30	3.1357	2013.5	15	1.5678
1292	"canales, marco"	-0.4073	0.1024	14	6	12	2	134	7.4676	2009.5	67	3.7338
1294	"canavati, sara e."	-0.9238	-0.4337	21	9	18	2	16	1.9521	2016.5	8	0.976
1299	"canier, lydie"	-0.8852	-0.2893	21	28	65	6	95	10.0624	2015	15.8333	1.6771
1302	"cano, jorge"	-0.7311	0.2308	13	4	4	2	14	7.6429	2016	7	3.8214
1306	"cantizani, j."	1.0656	0.2065	8	5	10	2	0	0	2017	0	0
1315	"carabin, helene"	-0.228	-0.0004	3	20	64	9	113	10.402	2013.1111	12.5556	1.1558
1322	"carbonell, i."	1.4375	0.2855	19	8	16	2	0	0	2015	0	0
1334	"carlier, yves"	-0.2594	-0.3824	30	17	45	14	459	40.4493	2011.1429	32.7857	2.8892
1346	"carrasco-escobar, gabriel"	-0.913	0.1213	16	18	37	5	24	11.6464	2015.8	4.8	2.3293
1353	"carter, dariyen"	-0.581	0.4445	5	7	14	2	1	0.9098	2016	0.5	0.4549
1356	"carter, t."	0.1969	0.3396	6	11	19	2	0	0	2008	0	0
1357	"carter, terrell"	-0.2702	0.3945	1	22	29	3	53	4.5763	2010.3333	17.6667	1.5254
1358	"cartier, n."	1.3351	-0.3227	11	4	4	2	0	0	2015	0	0
1366	"casaert, stijn"	-0.4723	0.0885	3	8	10	3	78	23.9371	2015.6667	26	7.979
1368	"casapia, martin"	-0.9646	0.2546	16	17	36	4	22	1.7465	2013.25	5.5	0.4366
1371	"casas, e. c."	1.1956	-0.3007	11	4	6	2	0	0	2011	0	0
1373	"casas, e. carrillo"	1.1514	-0.3399	11	6	11	2	0	0	2009	0	0
1380	"castelli, f."	0.7731	0.4465	37	9	18	2	5	0.1182	2003	2.5	0.0591
1385	"castillo, yesenia"	-0.1918	0.0472	3	12	25	4	31	2.3546	2009	7.75	0.5886
1387	"castro, antonio g."	-0.2147	-0.1103	10	11	13	2	111	5.3507	2011.5	55.5	2.6754
1389	"castro, m."	1.1436	0.3271	19	14	31	6	29	1.6231	2011.3333	4.8333	0.2705
1400	"cavalli, anna"	-0.3673	-0.3903	7	7	18	4	77	4.1965	2009.25	19.25	1.0491
1402	"ceballos, e."	1.2321	0.2888	19	10	19	3	78	6.1324	2007.6667	26	2.0441
1403	"ceballos, enrique"	0.0393	-0.156	24	6	9	2	37	2.516	2010	18.5	1.258
1408	"ceesay, serign jawo"	-0.5778	-0.0931	2	10	11	2	22	1.1632	2013.5	11	0.5816
1414	"celi-erazo, maritza"	-0.2832	0.0351	3	13	14	2	14	0.8813	2011.5	7	0.4407
1416	"cencig, sabrina"	-0.2093	-0.4007	30	3	6	2	45	3.9132	2012	22.5	1.9566
1427	"chaillet, p."	1.2865	-0.4241	11	5	6	2	72	5.2111	2008.5	36	2.6055
1432	"chakravarty, jaya"	-0.383	-0.3021	9	12	15	2	66	4.9658	2010	33	2.4829
1434	"chalwe, v."	0.8543	0.0073	18	7	8	3	1	0.0497	2007.3333	0.3333	0.0166
1435	"chalwe, victor"	-0.6463	-0.2562	2	9	17	3	32	1.1968	2007.3333	10.6667	0.3989
1452	"chapman, l. a. c."	1.3107	0.0749	39	6	6	2	0	0	2017	0	0
1454	"chaponda, mike"	-0.6628	-0.1945	2	17	19	2	46	4.007	2012	23	2.0035
1457	"chappuis, f."	1.2395	0.0241	8	66	185	22	43	1.8588	2013.7273	1.9545	0.0845
1458	"chappuis, francois"	-0.4697	-0.2861	9	72	157	18	301	24.1934	2012.8889	16.7222	1.3441
1459	"char, meng chuor"	-0.8092	-0.2894	21	13	22	2	41	4.3242	2014.5	20.5	2.1621
1461	"charlier, johannes"	-0.8123	0.2944	13	18	24	5	116	12.7125	2013.2	23.2	2.5425
1469	"chatterjee, s."	1.1465	-0.1478	12	2	2	2	10	0.3984	2008.5	5	0.1992
1472	"chaudhury, sidhartha"	-0.3012	0.5439	1	9	16	2	16	1.9521	2016.5	8	0.976
1477	"chea, nguon"	-0.8311	-0.3108	21	13	22	2	41	4.3242	2014.5	20.5	2.1621
1481	"checchi, francesco"	-0.661	-0.1692	2	19	27	4	61	3.2993	2007.5	15.25	0.8248
1489	"chenge, f."	0.9062	-0.1657	4	8	14	2	0	0	2017	0	0
1493	"chersich, m. f."	0.6275	-0.2463	15	1	1	2	25	1.4274	2010.5	12.5	0.7137
1497	"cheti, erastus"	-0.7174	-0.4727	7	9	15	2	29	4.0453	2014.5	14.5	2.0227
1503	"chiers, koen"	-0.6964	0.414	13	6	12	2	35	2.9661	2013	17.5	1.4831
1520	"chitanga, simbarashe"	-0.4334	0.1643	3	6	8	2	22	1.9248	2012	11	0.9624
1529	"chongwe, g."	0.807	-0.0353	18	17	22	3	0	0	2013.6667	0	0
1531	"choun, kimcheng"	-0.5655	-0.4396	23	4	8	2	14	1.77	2014	7	0.885
1532	"chourasia, ankita"	-0.2938	-0.297	9	15	25	2	61	4.6511	2013.5	30.5	2.3256
1542	"christophides, george k."	-0.4965	0.3005	3	3	7	3	13	6.433	2016	4.3333	2.1443
1556	"cisse, assana"	-0.1814	0.0148	3	11	32	4	13	2.366	2016	3.25	0.5915
1558	"cisse, m."	0.6634	0.1453	6	3	4	2	0	0	2017	0	0
1561	"claerebout, edwin"	-0.4804	0.1017	3	15	20	5	115	26.9385	2013.4	23	5.3877
1565	"claes, filip"	-0.6541	0.2233	5	18	19	3	83	4.7066	2011.3333	27.6667	1.5689
1569	"claeys, y."	0.9653	0.0248	18	28	66	9	5	0.2644	2015.3333	0.5556	0.0294
1570	"clark, daniel"	-0.1108	-0.4038	24	6	8	2	8	0.4478	2009.5	4	0.2239
1577	"clement, frederic"	-0.289	0.5107	1	11	13	2	21	1.3177	2014	10.5	0.6588
1581	"clerinx, j."	1.1468	-0.0436	12	18	27	6	0	0	2014	0	0
1582	"clerinx, jan"	-0.5458	-0.1291	17	17	26	6	182	10.9601	2011.6667	30.3333	1.8267
1589	"cnops, l."	1.0753	0.0114	12	22	50	11	5	2.1742	2015.9091	0.4545	0.1977
1590	"cnops, lieselotte"	-0.524	-0.3435	17	18	66	16	304	22.1645	2011.625	19	1.3853
1595	"cochez, christel"	-0.534	0.105	3	8	9	2	79	5.9937	2012.5	39.5	2.9968
1597	"coene, g."	0.6319	-0.1449	15	4	6	3	0	0	2017	0	0
1602	"coffeng, l. e."	1.3313	0.0968	39	5	8	2	0	0	2016	0	0
1603	"coffeng, luc e."	-0.8193	-0.009	14	6	10	2	16	1.9521	2015.5	8	0.976
1605	"cohen, j."	0.1743	0.3089	6	14	29	5	46	3.6301	2008	9.2	0.726
1607	"cohen, joe"	-0.286	0.4895	1	95	219	21	44	3.1317	2007.381	2.0952	0.1491
1608	"cohen, joe d."	-0.1799	0.4914	1	12	12	2	26	0.9724	2006.5	13	0.4862
1610	"cohuet, sandra"	-0.6959	-0.1173	2	16	19	2	67	3.4157	2007.5	33.5	1.7078
1616	"colebunders, bob"	-0.7285	0.048	22	11	19	2	0	0	2017	0	0
1618	"colebunders, r."	0.9661	-0.0541	4	54	94	23	14	2.4105	2014.087	0.6087	0.1048
1619	"colebunders, robert"	-0.4686	-0.0364	10	53	90	22	292	36.5913	2011.9091	13.2727	1.6632
1623	"collado, a."	1.4236	0.0365	12	7	12	2	0	0	2007	0	0
1625	"collantes, jimena"	-0.3061	-0.0615	10	3	4	2	8	0.5595	2015	4	0.2797
1626	"collard, alix"	-0.3711	0.7948	26	14	41	4	7	6.3689	2016	1.75	1.5922
1634	"colston, a."	0.8884	-0.2594	20	12	23	2	3	2.7295	2017	1.5	1.3648
1636	"coltel, nicolas"	-0.2052	-0.41	30	3	6	2	45	3.9132	2012	22.5	1.9566
1638	"compaore, a."	0.6923	-0.0213	6	9	9	2	1	0.9098	2017	0.5	0.4549
1657	"conteh, solomon"	-0.5814	0.4315	5	7	14	2	1	0.9098	2016	0.5	0.4549
1661	"contreras-mancilla, juan"	-0.8932	0.1163	16	20	42	5	45	5.6595	2015.2	9	1.1319
1666	"cook, jackie"	-0.8493	0.1027	16	16	20	2	54	3.4288	2012.5	27	1.7144
1667	"cools, p."	1.0191	-0.231	20	9	9	2	0	0	2017	0	0
1669	"coombs, graham h."	-0.4192	-0.1475	9	7	11	2	110	5.0081	2011	55	2.504
1670	"coomes, oliver t."	-0.9393	0.2207	16	6	12	2	21	0.8367	2009.5	10.5	0.4184
1674	"coosemans, m."	0.9669	-0.0207	6	37	64	15	55	3.2552	2009.3333	3.6667	0.217
1675	"coosemans, marc"	-0.7886	-0.1449	21	121	363	51	1387	93.8014	2010.8431	27.1961	1.8392
1679	"coppieters, y."	0.9205	-0.1717	4	8	14	4	1	0.9098	2016.25	0.25	0.2275
1681	"coral-almeida, marco"	-0.2752	0.0617	3	13	19	3	41	6.6776	2014.6667	13.6667	2.2259
1682	"corbel, vincent"	-0.7716	-0.3318	28	10	17	6	129	10.0495	2012.1667	21.5	1.6749
1693	"corrah, tumani"	-0.2887	0.1987	3	4	5	2	15	1.2712	2015	7.5	0.6356
1700	"cos, p."	1.0107	0.1263	12	3	5	2	0	0	2013	0	0
1701	"cos, paul"	-0.5509	0.0301	9	11	16	5	78	8.2851	2013	15.6	1.657
1708	"cotton, j."	1.1651	0.156	8	3	5	2	0	0	2016	0	0
1710	"coudeville, laurent"	-1.4821	0.1055	35	10	20	2	91	7.9867	2010	45.5	3.9934
1715	"coulibaly, drissa"	-0.4303	0.3983	1	23	30	2	0	0	2009.5	0	0
1719	"coulibaly, michel e."	-1.1284	-0.6078	31	19	38	2	4	0.488	2015.5	2	0.244
1721	"coulibaly, s. o."	0.4527	-0.0558	6	4	12	5	0	0	2008.8	0	0
1722	"coulibaly, sheick o."	-0.9737	-0.0533	2	5	17	4	21	1.1753	2008.25	5.25	0.2938
1723	"coulibaly, sheick oumar"	-1.0028	-0.0712	2	4	9	3	68	3.7942	2008	22.6667	1.2647
1724	"coulibaly, siaka y."	-1.1537	-0.6224	31	19	38	2	4	0.488	2015.5	2	0.244
1726	"coulibaly, yaya i."	-1.1459	-0.6032	31	19	38	2	4	0.488	2015.5	2	0.244
1727	"coulibaly, youssouf"	-0.3699	-0.3755	7	6	9	2	55	2.2657	2009	27.5	1.1328
1734	"courtin, fabrice"	-0.3746	0.2566	5	13	19	2	48	5.3924	2013.5	24	2.6962
1741	"cowan, linda d."	-0.1829	-0.0758	3	12	33	4	54	5.3921	2010.75	13.5	1.348
1746	"cox, j. a."	1.0902	-0.2515	11	2	3	2	0	0	2017	0	0
1760	"crestani, rosa"	-0.6936	-0.3604	2	2	4	2	64	10.3033	2014.5	32	5.1516
1762	"criel, b."	0.7977	-0.2698	15	20	25	9	1	0.0878	2013.8889	0.1111	0.0098
1763	"criel, bart"	-0.3418	-0.4119	7	14	21	8	88	5.8751	2010.5	11	0.7344
1767	"cromwell, elizabeth a."	-1.2086	0.6798	41	6	12	2	0	0	2017	0	0
1770	"crucitti, t."	1.0029	-0.2253	20	5	5	2	0	0	2016	0	0
1781	"cumba, l."	1.1387	-0.3215	11	9	16	3	0	0	2009	0	0
1786	"cunningham, jane"	-0.4676	-0.2305	17	9	12	3	15	0.9296	2014.3333	5	0.3099
1790	"cuppens, otto"	-0.0041	0.2607	40	5	9	2	4	0.488	2016	2	0.244
1797	"custers, jerome h. h. v."	-0.1822	0.6037	1	14	24	2	0	0	2006	0	0
1802	"d'abreu, j. a."	0.7629	0.4604	37	9	18	2	5	0.1182	2003	2.5	0.0591
1805	"d'alessandro, u."	0.7249	0.0634	6	103	239	51	110	7.6673	2010.9608	2.1569	0.1503
1806	"d'alessandro, umberto"	-0.7406	-0.0787	2	223	725	121	2022	132.9505	2011.1074	16.7107	1.0988
1810	"d'alva, f. s. m."	0.7484	0.4582	37	9	18	2	5	0.1182	2003	2.5	0.0591
1812	"d'hondt, matthias"	-0.7721	0.4882	34	10	21	3	31	3.4368	2014	10.3333	1.1456
1814	"da luz, r."	1.0319	-0.1436	4	11	13	2	2	0.364	2015	1	0.182
1815	"da luz, r. i."	1.0839	-0.1421	4	15	31	6	0	0	2015	0	0
1816	"da luz, r. inocencio"	1.1282	-0.0449	4	24	48	9	0	0	2015.8889	0	0
1818	"da luz, raquel a. inocencio"	-0.3957	-0.0674	14	4	6	2	27	2.8968	2014.5	13.5	1.4484
1820	"da luz, raquel inocencio"	-0.3965	-0.0157	14	14	22	4	35	4.4649	2014.5	8.75	1.1162
1824	"dabire, roch k."	-0.7927	-0.3495	28	7	11	3	95	5.854	2011.3333	31.6667	1.9513
1828	"dahmane, a."	1.1836	-0.4153	11	14	17	3	23	1.7862	2012	7.6667	0.5954
1836	"dallmeier, k."	0.9559	0.1879	12	4	9	3	0	0	2017	0	0
1842	"dana, daniel"	-0.7672	0.3869	13	8	15	3	21	3.822	2015.6667	7	1.274
1854	"dao, t. h. t."	0.9568	-0.2551	20	6	10	2	26	1.8027	2010.5	13	0.9013
1855	"daou, modibo"	-0.4423	0.4329	1	19	24	2	0	0	2007.5	0	0
1866	"das dores, c."	1.1396	-0.3427	11	6	11	2	0	0	2009	0	0
1870	"das, m."	1.1262	0.0714	8	14	23	3	0	0	2009	0	0
1871	"das, m. l."	1.0722	0.0762	8	15	21	3	17	0.6773	2014	5.6667	0.2258
1874	"das, murari"	-0.3934	-0.3434	9	17	25	3	63	2.7365	2010.3333	21	0.9122
1875	"das, murari l."	-0.4885	-0.2259	9	28	39	4	110	7.5418	2010.5	27.5	1.8854
1876	"das, murari lal"	-0.4395	-0.2824	9	29	56	5	119	6.9863	2011	23.8	1.3973
1877	"das, p."	1.2359	-0.0475	18	26	43	6	0	0	2012.6667	0	0
1878	"das, pradeep"	-0.4177	-0.3506	9	27	46	6	258	12.3371	2010.1667	43	2.0562
1890	"davies, c."	1.1315	0.1001	8	24	42	5	28	1.1156	2009.4	5.6	0.2231
1891	"davies, clive"	-0.4092	-0.2789	9	29	57	6	199	9.0263	2009	33.1667	1.5044
1892	"davies, clive r."	-0.4268	-0.3006	9	24	36	3	114	4.9614	2009.6667	38	1.6538
1893	"davis, s."	0.9619	-0.1055	4	1	2	2	46	1.7204	2006	23	0.8602
1894	"davis, timothy m. e."	-1.1544	-0.0468	16	12	20	2	21	2.8134	2014.5	10.5	1.4067
1898	"day, nicholas p. j."	-0.7326	-0.2235	2	12	13	2	59	3.0955	2008.5	29.5	1.5478
1903	"de baetselier, patrick"	-0.465	0.2715	5	12	16	4	22	2.5836	2012.75	5.5	0.6459
1917	"de brouwere, v."	0.9399	0.3354	19	6	8	6	30	2.5923	2013.1667	5	0.432
1918	"de brouwere, vincent"	-0.4482	-0.5195	23	21	51	16	228	16.8344	2011	14.25	1.0521
1925	"de ceukelaire, wim"	-0.3166	-0.4013	7	3	4	2	21	1.0372	2008.5	10.5	0.5186
1935	"de crop, m."	1.0132	-0.1065	18	14	16	2	0	0	2015	0	0
1936	"de crop, maaike"	-0.6004	-0.3598	23	29	33	3	39	6.0055	2014.6667	13	2.0018
1938	"de deken, r."	1.1917	-0.1263	12	10	15	4	26	1.8552	2010.5	6.5	0.4638
1939	"de deken, reginald"	-0.4194	0.1753	3	19	20	5	58	4.0854	2013.2	11.6	0.8171
1943	"de doncker, simonne"	-0.4219	-0.1731	9	36	51	6	125	7.5697	2008.8333	20.8333	1.2616
1945	"de gier, b."	1.4656	-0.0537	12	3	4	2	1	0.182	2014	0.5	0.091
1946	"de gier, brechje"	-0.773	-0.1141	14	9	15	3	10	6.7349	2016	3.3333	2.245
1954	"de jong, b."	0.992	0.2826	8	11	16	6	2	0.1399	2016.1667	0.3333	0.0233
1955	"de jong, b. c."	0.9638	0.2828	8	8	12	5	7	0.5932	2016.2	1.4	0.1186
1956	"de jong, bouke"	-0.2699	-0.1348	10	3	3	2	5	4.5492	2017	2.5	2.2746
1957	"de jong, bouke c."	-0.2619	0.0246	3	34	60	11	216	15.0878	2013.9091	19.6364	1.3716
1967	"de la barrera, rafael"	-0.3418	0.8316	26	34	114	11	237	23.8788	2013.6364	21.5455	2.1708
1973	"de luz, r. i."	1.1425	-0.182	4	5	10	2	0	0	2013	0	0
1985	"de mol, patrick"	-1.153	-0.2191	36	9	13	3	38	3.3004	2014	12.6667	1.1001
1987	"de muylder, g."	1.0809	0.199	8	5	10	2	0	0	2017	0	0
1992	"de oliveira, camila i."	-0.0752	-0.4423	24	2	3	2	7	0.854	2015.5	3.5	0.427
1998	"de paepe, p."	0.8207	-0.3452	15	2	7	4	0	0	2008	0	0
1999	"de plecker, e."	1.2303	-0.486	11	15	32	3	57	4.5755	2012.6667	19	1.5252
2004	"de ridder, karin"	-0.4763	0.2514	5	5	7	2	0	0	2011.5	0	0
2006	"de rijk, pim"	-0.2164	-0.0928	10	11	13	2	116	5.436	2007.5	58	2.718
2010	"de santi, o."	0.8323	-0.1161	18	3	4	2	0	0	2015	0	0
2017	"de smet, birgit"	-0.5827	-0.3733	17	14	15	2	36	2.1584	2012.5	18	1.0792
2019	"de smet, m."	1.2599	-0.2845	11	11	17	4	5	0.2798	2009.5	1.25	0.07
2020	"de smet, martin"	-0.7515	-0.2405	2	35	68	12	149	11.6671	2012.75	12.4167	0.9723
2023	"de spiegeleer, bart"	-0.7661	0.5143	34	15	30	5	46	4.856	2013.8	9.2	0.9712
2029	"de vlas, s. j."	1.3207	0.108	39	7	10	3	1	0.0789	2013	0.3333	0.0263
2030	"de vlas, sake j."	-0.8321	0.0172	14	12	21	5	45	3.4259	2011.2	9	0.6852
2033	"de vos, p."	1.3332	0.2159	19	25	76	14	3	0.1679	2011.2857	0.2143	0.012
2035	"de vos, pol"	-0.3389	-0.3982	7	9	12	4	43	2.0701	2009.75	10.75	0.5175
2036	"de vries, peter j."	-0.7243	-0.1927	2	14	14	2	76	3.8673	2010	38	1.9337
2041	"de weggheleire, a."	1.1606	-0.3074	11	15	42	8	8	0.678	2010.75	1	0.0847
2042	"de weggheleire, anja"	-0.5614	-0.3823	17	27	29	5	63	5.2817	2013.2	12.6	1.0563
2046	"de witte, j."	0.9004	-0.0103	6	8	8	2	0	0	2017	0	0
2054	"deblauwe, i."	0.8893	-0.0643	6	6	7	2	0	0	2017	0	0
2056	"deborggraeve, s."	1.095	0.0056	4	6	10	4	0	0	2015.5	0	0
2057	"deborggraeve, stijn"	-0.4472	-0.0193	5	62	107	17	235	20.239	2011.7647	13.8235	1.1905
2058	"debrah, alex"	-0.8355	0.2489	5	6	9	2	7	0.854	2016.5	3.5	0.427
2060	"debrah, linda batsa"	-0.8326	0.2379	5	6	11	3	13	1.5861	2016.3333	4.3333	0.5287
2069	"declercq, j."	1.1485	0.2001	4	9	18	2	12	0.4781	2009.5	6	0.2391
2074	"decroo, t."	1.1537	-0.3252	11	8	10	2	0	0	2010	0	0
2075	"decroo, tom"	-0.637	-0.3203	7	11	11	4	73	10.1214	2014.5	18.25	2.5304
2078	"decuypere, saskia"	-0.4378	-0.1212	9	26	50	7	138	7.9791	2012.8571	19.7143	1.1399
2083	"deep, deepak kumar"	-0.5378	-0.0516	9	6	11	2	62	14.4185	2014.5	31	7.2093
2085	"defourny, pierre"	-0.788	-0.0221	21	2	4	2	93	7.3741	2010	46.5	3.687
2087	"degomme, o."	0.6256	-0.1871	15	10	15	7	0	0	2015.2857	0	0
2096	"delamou, a."	0.806	-0.2067	15	7	8	3	0	0	2015.6667	0	0
2097	"delamou, alexandre"	-0.4957	-0.55	23	19	40	7	25	6.7131	2015.7143	3.5714	0.959
2098	"delang, l."	0.9803	0.1629	12	5	8	4	0	0	2017	0	0
2100	"delanghe, joris"	-0.5296	-0.6521	17	3	3	2	31	2.7207	2011	15.5	1.3604
2107	"delespaux, v."	1.1825	-0.1309	12	6	8	4	47	2.6367	2009	11.75	0.6592
2108	"delespaux, vincent"	-0.4314	0.189	3	14	18	4	42	3.9145	2011.75	10.5	0.9786
2110	"delgado, christopher"	-0.9056	0.0583	16	11	17	2	52	2.0718	2010	26	1.0359
2115	"delgado-ratto, c."	0.9666	0.0026	4	14	14	2	0	0	2017	0	0
2116	"delgado-ratto, christopher"	-0.8843	0.048	16	14	25	3	31	2.8969	2015.3333	10.3333	0.9656
2117	"dellagi, koussay"	-0.2647	-0.0005	10	2	2	2	47	3.8349	2013.5	23.5	1.9175
2126	"delvaux, therese"	-0.5025	-0.5295	23	22	40	10	75	11.8481	2014.2	7.5	1.1848
2128	"dembele, massitan"	-1.1351	-0.6534	31	19	38	2	4	0.488	2015.5	2	0.244
2130	"demeester, r."	0.9182	0.0872	33	4	6	2	0	0	2008	0	0
2140	"demoitie, m. a."	0.1708	0.3372	6	11	19	2	0	0	2008	0	0
2142	"demoitie, marie-ange"	-0.253	0.5173	1	32	35	4	19	1.0306	2007.75	4.75	0.2576
2144	"demotie, marie-ange"	-0.3511	0.4237	1	20	37	2	0	0	2007	0	0
2145	"den boer, m."	1.2758	-0.0507	18	12	15	3	0	0	2016.3333	0	0
2146	"denayer, p."	0.5068	-0.0802	15	7	15	3	0	0	2011	0	0
2148	"denis, leen"	-0.8779	-0.1121	21	22	40	6	241	15.5407	2011	40.1667	2.5901
2158	"depoortere, evelyn"	-0.4781	-0.3729	7	11	11	2	14	2.4541	2014.5	7	1.2271
2164	"deribe, kebede"	-0.5631	0.1404	13	3	4	2	36	2.6806	2013.5	18	1.3403
2167	"dermauw, v."	0.9146	-0.3257	20	4	6	2	1	0.9098	2017	0.5	0.4549
2168	"dermauw, veronique"	-0.2122	0.0918	3	13	24	4	22	20.0164	2017	5.5	5.0041
2170	"derra, k."	0.5981	0.0866	6	6	10	2	1	0.9098	2017	0.5	0.4549
2171	"dervaux, benoit"	-1.4964	0.1031	35	10	20	2	91	7.9867	2010	45.5	3.9934
2179	"desjeux, p."	1.2479	0.1296	18	14	25	3	138	5.9621	2007	46	1.9874
2184	"desquesnes, marc"	-0.4509	0.1914	3	4	5	2	60	6.2518	2014	30	3.1259
2185	"dessis, damien"	-1.4713	0.094	35	10	20	2	91	7.9867	2010	45.5	3.9934
2186	"dessy, francis"	-0.2943	0.8836	26	18	28	3	108	7.2544	2011.6667	36	2.4181
2191	"devadasan, n."	0.8448	-0.2898	15	5	8	3	0	0	2015	0	0
2192	"devadasan, narayanan"	-0.34	-0.3791	7	9	10	2	15	0.5976	2010	7.5	0.2988
2198	"devleesschauwer, b."	0.8898	-0.2819	20	14	27	3	4	3.6393	2017	1.3333	1.2131
2199	"devleesschauwer, brecht"	-0.2912	0.1649	3	39	82	14	181	44.6784	2015.4286	12.9286	3.1913
2204	"dewar, vincent"	-0.2673	0.5504	1	8	8	2	18	0.9517	2009	9	0.4758
2218	"diallo, abdallah a."	-1.0903	-0.6369	31	19	38	2	4	0.488	2015.5	2	0.244
2223	"diallo, moustapha"	-0.5017	-0.5833	23	8	14	2	12	2.184	2015	6	1.092
2224	"diallo, s."	0.6698	-0.0679	6	5	7	2	0	0	2017	0	0
2225	"diallo, salou"	-0.6416	-0.054	27	11	12	2	9	0.6294	2015.5	4.5	0.3147
2233	"diarra, issa"	-0.4585	0.4384	1	19	24	2	0	0	2007.5	0	0
2242	"diaz, a. m."	1.4298	0.3152	19	8	16	2	0	0	2015	0	0
2243	"diaz, clemente"	-0.3654	0.8711	26	15	19	2	10	1.82	2015	5	0.91
2245	"diaz, r. j."	1.4284	-0.0276	12	8	17	3	0	0	2011	0	0
2248	"diaz-pinera, a."	1.3367	0.3005	19	9	23	3	0	0	2011.6667	0	0
2252	"dicko, alassane"	-0.5986	0.0628	2	15	20	3	63	3.0061	2010.6667	21	1.002
2253	"dicko, ilo"	-1.1039	-0.6212	31	19	38	2	4	0.488	2015.5	2	0.244
2263	"dieltiens, g."	1.1063	0.3635	8	8	12	2	17	0.7238	2009	8.5	0.3619
2264	"dieltjens, tessa"	-0.5512	0.1794	5	8	12	2	21	1.4592	2011.5	10.5	0.7296
2268	"dierickx, s."	0.6758	0.0614	6	22	29	6	1	0.182	2015.6667	0.1667	0.0303
2269	"dierickx, susan"	-0.7182	-0.0745	22	40	111	14	91	12.9577	2015.6429	6.5	0.9256
2274	"dieye, tandakha ndiaye"	-0.6308	0.1061	14	10	20	3	29	2.2651	2013.6667	9.6667	0.755
2278	"diggs, carter"	-0.3698	0.4917	1	41	62	5	0	0	2009	0	0
2279	"diggs, carter l."	-0.374	0.4476	1	19	25	3	0	0	2006.6667	0	0
2281	"dijkhuizen, marjoleine a."	-0.7791	-0.0912	14	6	12	2	3	0.366	2015.5	1.5	0.183
2289	"dinesh, diwakar s."	-0.434	-0.3197	9	20	31	3	123	5.0633	2009.3333	41	1.6878
2290	"dinesh, diwakar singh"	-0.3609	-0.3253	9	14	18	2	92	3.9071	2009	46	1.9536
2306	"diro, e."	1.0561	-0.0395	18	26	60	10	0	0	2015.6	0	0
2307	"diro, ermias"	-0.6065	-0.2264	23	41	112	18	214	31.426	2015	11.8889	1.7459
2310	"dissak-delon, f. n."	0.454	0.0745	15	7	13	2	0	0	2017	0	0
2311	"dissak-delon, fanny n."	-0.6461	0.0866	22	8	14	2	18	5.3474	2016.5	9	2.6737
2323	"djimde, abdoulaye"	-0.6023	0.1077	2	15	18	3	95	4.2811	2008.3333	31.6667	1.427
2334	"doak, c. m."	1.4666	-0.0431	12	3	5	2	0	0	2012	0	0
2346	"dolo, h."	0.9396	0.0018	4	8	18	3	0	0	2017	0	0
2347	"dolo, housseini"	-1.0872	-0.62	31	19	38	2	4	0.488	2015.5	2	0.244
2355	"dondorp, arjen"	-0.7439	-0.334	21	7	7	2	69	3.1728	2011	34.5	1.5864
2357	"doni, shimelis n."	-0.7368	0.0942	42	4	7	2	23	4.1282	2015.5	11.5	2.0641
2360	"donnen, p."	0.5201	-0.1098	15	14	26	10	1	0.182	2014	0.1	0.0182
2361	"donnen, philippe"	-0.2592	-0.2313	10	6	12	5	24	2.7984	2013	4.8	0.5597
2363	"donner, marie-noelle"	-0.2221	0.5791	1	20	34	3	0	0	2007	0	0
2365	"dores mosse, c. d."	1.1407	-0.2732	11	8	16	2	0	0	2011	0	0
2368	"dorlo, thomas p. c."	-0.5809	-0.3246	17	14	14	2	14	1.2982	2014.5	7	0.6491
2370	"dorny, p."	0.9556	-0.3055	20	46	118	24	133	24.4909	2012.125	5.5417	1.0205
2371	"dorny, pierre"	-0.2275	0.092	3	109	319	60	706	99.7479	2013.5667	11.7667	1.6625
2373	"dorsey, grant"	-0.7338	-0.1568	2	35	52	6	127	8.0647	2009	21.1667	1.3441
2379	"dossou, ange dodji"	-0.2799	-0.183	10	7	13	2	34	1.3547	2010	17	0.6773
2380	"dossou, j. p."	0.7653	-0.334	15	1	1	2	0	0	2017	0	0
2394	"doumbia, m. n."	1.4512	0.0945	38	12	41	4	0	0	2016	0	0
2395	"doumbia, salif s."	-1.1287	-0.5918	31	19	38	2	4	0.488	2015.5	2	0.244
